age,workclass,education,marital-status,race,sex,hours-per-week,income
?,Private,10,Married,White,Male,40,<=50K
20,Private,5,Single,Black,Female,20,<=50K
31,Private,10,Single,White,Female,30,<=50K
23,Private,10,Single,White,Female,20,<=50K
35,Private,9,Married,White,Male,40,<=50K
51,Self-emp,10,Married,White,Male,60,<=50K
19,Private,10,Single,White,Female,30,<=50K
38,Public,9,Single,White,Male,56,<=50K
52,Public,9,Married,White,Male,40,<=50K
70,Self-emp,15,Married,White,Male,25,<=50K
53,Private,6,Single,White,Male,40,<=50K
59,Private,16,Married,White,Male,40,>50K
39,Private,10,Married,White,Male,43,<=50K
18,Private,8,Single,White,Female,20,<=50K
41,?,9,Single,White,Female,30,<=50K
19,?,10,Single,White,Male,10,<=50K
24,Private,10,Single,White,Female,40,<=50K
25,Private,9,Single,White,Female,38,<=50K
32,Private,10,Single,Black,Male,40,<=50K
34,Self-emp,9,Married,White,Male,60,>50K
35,Private,9,Single,White,Female,40,<=50K
50,Private,9,Married,White,Male,45,>50K
18,Private,9,Single,White,Male,20,<=50K
37,Private,9,Single,White,Male,42,<=50K
30,Private,10,Single,White,Female,36,<=50K
40,Self-emp,14,Married,White,Female,30,>50K
22,Private,9,Single,White,Female,40,<=50K
50,Public,10,Single,Black,Female,28,<=50K
70,Private,9,Single,White,Female,23,<=50K
43,Private,14,Married,White,Male,40,>50K
77,Self-emp,10,Single,White,Male,40,<=50K
?,Self-emp,9,Married,White,Male,40,<=50K
33,Private,10,Married,White,Male,39,<=50K
51,Private,10,Married,White,Male,50,>50K
58,Public,14,Married,White,Male,50,>50K
22,Private,10,Single,White,Male,12,<=50K
33,Private,9,Married,Black,Male,40,<=50K
27,Private,7,Married,White,Male,40,<=50K
35,Private,10,Single,White,Male,60,<=50K
32,Private,10,Single,White,Female,55,<=50K
41,Private,13,Married,White,Female,25,>50K
37,Private,10,Married,White,Male,40,<=50K
17,Private,7,Single,White,Male,15,<=50K
50,Private,13,Single,White,Male,55,>50K
31,?,9,Married,Asian,Male,40,<=50K
54,Public,9,Single,White,Female,38,<=50K
23,Public,9,Single,Black,Male,40,<=50K
40,Private,13,Single,White,Female,20,<=50K
29,Private,13,Married,White,Male,40,<=50K
38,Private,9,Married,White,Male,35,<=50K
30,Private,11,Married,White,Male,55,<=50K
20,Private,10,Single,Asian,Male,8,<=50K
43,Self-emp,10,Married,White,Male,50,<=50K
25,Private,10,Single,White,Male,25,<=50K
39,Private,14,Married,White,Male,50,>50K
48,Private,12,Married,White,Male,50,>50K
41,Self-emp,9,Single,White,Female,40,<=50K
24,Private,13,Single,White,Male,30,<=50K
20,Private,10,Single,White,Male,40,<=50K
25,Private,10,Single,White,Female,40,<=50K
57,Private,10,Married,White,Male,40,>50K
39,Private,10,Married,White,Female,35,>50K
66,Private,13,Married,White,Male,40,>50K
34,Private,10,Single,White,Female,40,<=50K
36,Private,13,Single,White,Male,40,>50K
46,Private,9,Married,White,Female,40,<=50K
42,Public,14,Single,White,Female,45,<=50K
46,Private,9,Married,White,Male,70,>50K
34,Public,9,Single,White,Male,40,<=50K
43,Private,10,Married,Black,Female,40,<=50K
42,Private,10,Single,White,Female,40,<=50K
31,Private,13,Single,White,Male,48,<=50K
70,?,10,Married,White,Male,30,<=50K
32,Private,10,Married,White,Male,40,<=50K
46,Public,9,Married,White,Male,40,>50K
42,Self-emp,4,Single,White,Male,25,<=50K
21,Private,11,Single,White,Male,40,<=50K
24,Private,13,Single,White,Female,40,<=50K
23,Private,9,Single,White,Male,55,<=50K
50,Public,14,Married,White,Male,40,>50K
37,Private,10,Single,White,Female,45,<=50K
19,?,7,Single,White,Female,30,<=50K
44,Public,12,Married,White,Male,40,>50K
29,Private,9,Married,Black,Male,40,<=50K
30,Private,11,Married,White,Female,24,<=50K
36,Private,10,Married,White,Male,44,<=50K
49,Self-emp,13,Single,White,Male,45,<=50K
29,Private,9,Single,White,Male,40,<=50K
45,Public,9,Single,Black,Female,40,<=50K
75,Public,16,Married,Black,Male,20,>50K
42,Private,9,Single,White,Female,40,<=50K
37,Private,12,Single,White,Female,40,<=50K
51,Private,13,Married,White,Male,25,<=50K
61,Public,9,Married,White,Male,48,<=50K
33,Private,12,Single,White,Female,55,<=50K
50,Public,9,Married,Black,Male,40,<=50K
59,Private,9,Single,White,Male,40,<=50K
25,Private,9,Single,White,Female,30,<=50K
22,Private,9,Single,White,Male,16,<=50K
56,Private,10,Married,White,Male,40,>50K
44,Private,13,Single,Black,Female,40,<=50K
35,Private,11,Married,White,Male,50,<=50K
57,Private,9,Single,White,Male,40,<=50K
47,Self-emp,9,Married,White,Male,50,>50K
27,Private,13,Single,White,Female,40,<=50K
50,Self-emp,9,Married,White,Male,20,<=50K
30,Private,13,Single,Black,Male,40,<=50K
46,Private,7,Married,Black,Male,40,<=50K
48,Self-emp,15,Married,White,Male,60,>50K
61,Private,13,Single,White,Male,40,>50K
33,Private,9,Single,White,Male,87,<=50K
40,Private,9,Married,Black,Male,40,<=50K
58,Self-emp,10,Married,White,Male,65,>50K
46,Self-emp,14,Married,White,Male,50,>50K
35,Private,10,Married,White,Male,40,>50K
51,Self-emp,10,Single,White,Female,50,<=50K
?,Private,8,Single,White,Female,40,<=50K
64,Private,14,Married,Asian,Male,60,<=50K
41,Private,9,Single,White,Male,54,<=50K
18,Private,7,Single,White,Male,30,<=50K
44,Self-emp,7,Married,White,Male,88,<=50K
41,Public,13,Married,Amer-Indian,Female,48,>50K
33,Public,10,Single,White,Male,40,>50K
37,Private,5,Single,White,Female,16,<=50K
34,Private,10,Single,White,Female,40,<=50K
24,Public,13,Single,White,Female,40,<=50K
20,Private,10,Single,White,Male,40,<=50K
38,Private,13,Married,White,Male,40,<=50K
28,Private,11,Single,White,Female,40,<=50K
20,Self-emp,9,Single,White,Male,45,<=50K
22,Public,13,Single,White,Male,8,<=50K
55,Private,13,Single,White,Female,73,<=50K
20,Private,10,Single,White,Male,35,<=50K
26,Private,13,Single,White,Female,40,<=50K
20,Self-emp,9,Single,White,Male,70,<=50K
40,Private,5,Single,White,Female,40,<=50K
33,Private,9,Married,White,Male,50,>50K
54,?,10,Single,White,Male,50,<=50K
24,Private,9,Single,White,Female,40,<=50K
25,Private,10,Single,White,Male,46,<=50K
18,Private,7,Single,White,Male,8,<=50K
?,Self-emp,9,Married,White,Male,60,<=50K
17,Private,8,Single,White,Male,17,<=50K
34,Self-emp,11,Married,White,Male,45,<=50K
37,Private,13,Married,White,Male,45,>50K
49,Public,10,Married,White,Male,40,>50K
74,Private,9,Married,White,Female,40,>50K
37,Private,9,Single,White,Male,40,<=50K
20,Private,7,Married,White,Male,40,<=50K
40,Private,9,Married,White,Female,35,>50K
34,Private,13,Single,White,Male,40,>50K
30,Private,15,Married,Black,Male,40,<=50K
44,Private,9,Single,White,Female,40,<=50K
40,Private,6,Married,Black,Female,32,<=50K
58,Private,9,Married,White,Female,40,<=50K
44,Private,9,Married,White,Male,40,<=50K
42,Private,10,Married,White,Male,25,>50K
39,Private,9,Single,White,Male,18,<=50K
19,Private,9,Single,Black,Male,40,<=50K
41,Private,14,Married,White,Male,70,>50K
29,Public,14,Single,White,Male,40,<=50K
34,Public,10,Single,White,Male,40,<=50K
38,?,10,Married,White,Male,15,<=50K
27,Private,1,Married,White,Male,24,<=50K
54,Private,10,Single,White,Female,48,<=50K
40,Private,9,Married,Black,Female,37,<=50K
19,Private,10,Single,White,Female,25,<=50K
17,Private,7,Single,White,Male,10,<=50K
?,Private,10,Married,White,Male,52,<=50K
80,Private,4,Married,White,Female,24,<=50K
24,Self-emp,9,Single,White,Male,50,<=50K
28,Private,13,Single,White,Male,40,<=50K
55,Private,9,Married,White,Female,30,>50K
21,Private,10,Single,White,Male,40,<=50K
51,Private,9,Single,White,Female,38,<=50K
19,Private,9,Single,Black,Female,40,<=50K
42,Private,9,Single,White,Female,24,<=50K
60,Self-emp,9,Married,White,Male,48,<=50K
20,?,10,Single,Black,Female,40,<=50K
51,Private,9,Single,White,Female,40,<=50K
21,Private,10,Single,White,Female,40,<=50K
37,Public,10,Married,White,Male,40,<=50K
26,Private,9,Single,White,Male,52,<=50K
42,Public,14,Single,White,Female,60,>50K
40,Private,10,Married,White,Male,40,<=50K
55,Private,14,Married,White,Male,40,>50K
33,Private,9,Single,Black,Male,32,<=50K
62,Private,9,Married,White,Male,60,>50K
47,Private,6,Single,White,Female,30,<=50K
26,Private,8,Single,Black,Male,51,<=50K
59,Private,9,Married,White,Female,20,<=50K
70,Public,10,Married,White,Female,17,<=50K
26,Private,10,Single,White,Female,20,<=50K
47,Private,6,Married,White,Male,65,<=50K
25,Private,14,Single,White,Female,43,<=50K
52,Self-emp,15,Married,White,Male,60,>50K
46,Private,9,Married,White,Male,40,<=50K
67,Private,6,Married,Amer-Indian,Male,20,<=50K
34,Private,14,Married,White,Male,50,>50K
53,Public,10,Single,White,Female,40,<=50K
22,Private,13,Single,White,Female,35,<=50K
39,Public,9,Single,White,Male,42,<=50K
54,Self-emp,9,Married,White,Male,35,<=50K
24,Private,13,Married,White,Male,40,<=50K
37,Private,9,Single,White,Female,38,<=50K
38,Private,6,Single,White,Male,90,>50K
41,Public,14,Single,Black,Female,40,<=50K
36,Private,9,Married,White,Male,33,<=50K
?,Private,11,Married,White,Male,40,>50K
39,Private,13,Single,White,Male,40,<=50K
26,Private,13,Single,White,Male,45,<=50K
49,Public,14,Single,White,Female,40,<=50K
37,Self-emp,13,Married,White,Male,55,>50K
43,Private,10,Married,White,Male,50,>50K
54,Public,9,Married,White,Male,40,>50K
53,Self-emp,3,Married,White,Male,40,>50K
57,Public,14,Married,White,Male,60,<=50K
28,Private,13,Married,White,Male,40,>50K
29,Private,13,Married,White,Male,40,<=50K
21,Private,9,Single,White,Male,40,<=50K
51,Private,9,Married,White,Male,40,<=50K
46,Public,9,Married,White,Male,40,<=50K
50,Self-emp,15,Married,White,Male,75,>50K
50,Self-emp,9,Married,Asian,Female,48,<=50K
36,Private,9,Single,White,Female,40,<=50K
31,Public,13,Married,White,Male,40,<=50K
20,Private,9,Single,White,Female,10,<=50K
36,Private,9,Married,White,Male,40,<=50K
38,Private,9,Single,White,Male,40,<=50K
37,Private,13,Married,White,Male,45,>50K
39,Private,14,Married,White,Male,40,>50K
18,Private,6,Single,White,Male,36,<=50K
33,Private,9,Single,White,Male,50,<=50K
35,Private,9,Single,White,Female,40,<=50K
23,Private,10,Single,Amer-Indian,Male,40,<=50K
37,Private,13,Single,Asian,Female,36,<=50K
25,Private,9,Married,White,Male,30,<=50K
51,Public,12,Married,Black,Male,40,<=50K
35,Private,9,Married,White,Male,40,<=50K
54,Private,7,Married,White,Male,40,<=50K
66,?,9,Married,White,Male,30,<=50K
32,Private,9,Single,Black,Female,13,<=50K
37,Self-emp,13,Single,White,Male,55,>50K
29,Private,13,Married,White,Male,40,>50K
45,Private,13,Married,White,Male,37,<=50K
61,Self-emp,10,Married,White,Male,40,<=50K
40,Private,10,Single,White,Female,40,<=50K
24,Private,9,Single,White,Female,49,<=50K
49,Private,4,Married,Hispanic,Male,38,<=50K
51,Self-emp,14,Single,White,Male,50,>50K
34,Private,9,Married,White,Male,40,<=50K
28,?,9,Single,White,Female,40,<=50K
20,Private,10,Single,White,Male,40,<=50K
30,Private,10,Single,Black,Female,37,<=50K
49,Self-emp,14,Single,White,Male,80,>50K
26,Private,10,Single,White,Male,40,<=50K
63,Private,6,Married,White,Male,45,<=50K
36,Private,12,Single,White,Male,55,<=50K
63,Self-emp,13,Married,White,Male,40,>50K
22,Private,9,Single,White,Female,10,<=50K
40,Private,9,Married,White,Male,40,>50K
31,Private,4,Married,White,Female,35,<=50K
49,Private,10,Married,White,Male,50,<=50K
35,Private,14,Single,White,Male,55,>50K
23,Public,13,Single,White,Female,20,<=50K
25,Private,11,Single,White,Male,40,>50K
34,?,9,Married,White,Male,40,<=50K
28,Private,13,Married,White,Male,45,>50K
44,Self-emp,10,Single,White,Male,35,<=50K
33,Private,9,Single,White,Male,40,<=50K
21,Private,10,Single,White,Male,45,<=50K
55,Private,7,Married,Black,Male,40,<=50K
17,?,7,Single,White,Female,8,<=50K
75,Self-emp,9,Single,White,Male,15,<=50K
61,Private,5,Single,Black,Female,40,<=50K
53,Private,9,Single,White,Female,40,<=50K
26,Public,12,Married,White,Male,45,>50K
48,Private,10,Married,White,Male,50,>50K
28,Public,14,Married,White,Male,50,>50K
30,?,13,Single,Asian,Female,50,<=50K
29,Private,9,Married,White,Male,45,<=50K
25,Private,10,Single,White,Female,40,<=50K
37,Private,9,Married,White,Male,40,<=50K
43,Public,13,Single,White,Female,55,<=50K
40,Public,9,Married,White,Male,40,<=50K
34,Private,6,Married,White,Male,45,>50K
55,Private,16,Married,White,Male,30,>50K
31,Public,12,Single,White,Male,20,<=50K
21,?,10,Single,White,Female,40,<=50K
32,Self-emp,9,Married,White,Male,40,<=50K
26,Public,15,Single,Asian,Male,50,<=50K
26,Private,13,Married,White,Male,50,>50K
44,Private,10,Married,White,Male,40,<=50K
49,Private,9,Married,White,Male,52,>50K
21,?,9,Single,Black,Female,30,<=50K
26,Private,9,Single,Black,Female,30,<=50K
40,Self-emp,9,Married,White,Male,60,<=50K
19,Self-emp,7,Single,White,Female,40,<=50K
58,Private,9,Married,White,Male,40,<=50K
61,Private,11,Married,White,Male,40,>50K
28,Self-emp,10,Married,Asian,Male,63,<=50K
26,Private,13,Single,White,Male,40,<=50K
64,Private,9,Single,White,Female,25,<=50K
42,Self-emp,13,Married,White,Male,60,>50K
41,Private,10,Married,White,Male,40,>50K
45,Private,9,Single,White,Male,40,<=50K
39,Private,13,Married,White,Male,50,>50K
41,Public,9,Married,White,Male,40,<=50K
51,Private,7,Single,Black,Female,40,<=50K
34,Private,11,Single,White,Female,40,<=50K
33,Private,14,Married,White,Male,45,>50K
23,Private,10,Single,White,Male,40,>50K
35,Self-emp,10,Married,Amer-Indian,Male,60,<=50K
41,Private,7,Single,White,Female,25,<=50K
39,Private,14,Single,White,Female,50,<=50K
41,Private,10,Married,White,Male,55,<=50K
33,Self-emp,10,Married,White,Male,40,<=50K
22,Private,9,Single,White,Male,40,<=50K
25,Private,10,Single,White,Female,45,<=50K
25,Private,10,Single,White,Female,40,<=50K
77,Self-emp,4,Married,White,Male,20,>50K
33,?,11,Single,White,Female,40,<=50K
66,Private,9,Married,White,Female,40,<=50K
19,Private,10,Single,White,Male,35,<=50K
44,Private,9,Single,Black,Female,38,<=50K
45,Self-emp,14,Single,White,Female,42,>50K
28,Private,10,Single,White,Male,50,<=50K
19,Private,9,Single,White,Male,40,<=50K
43,Private,9,Married,Black,Male,40,>50K
39,Private,13,Married,White,Male,40,>50K
33,Private,13,Married,White,Male,50,<=50K
44,Private,9,Married,Black,Female,40,<=50K
62,Private,4,Married,White,Female,40,<=50K
40,Private,10,Married,White,Male,50,>50K
41,Private,9,Single,White,Male,6,<=50K
23,Public,10,Single,Black,Male,30,<=50K
48,Private,9,Married,White,Male,40,>50K
38,Private,14,Married,White,Male,45,<=50K
37,Private,14,Married,White,Male,50,>50K
45,Private,14,Married,White,Male,55,>50K
29,Private,9,Married,White,Male,40,<=50K
66,Public,9,Married,White,Female,25,<=50K
19,Private,9,Single,White,Female,50,<=50K
23,Private,5,Single,White,Male,39,<=50K
34,Private,13,Married,White,Male,40,>50K
39,Private,14,Single,White,Female,45,<=50K
33,Self-emp,9,Single,White,Male,60,<=50K
43,Private,10,Single,White,Female,10,<=50K
27,Private,9,Married,White,Male,99,<=50K
33,Public,10,Single,Black,Male,35,<=50K
26,Private,3,Married,White,Male,30,<=50K
56,Self-emp,14,Single,White,Male,60,>50K
46,Private,9,Married,White,Male,36,<=50K
38,Private,12,Single,White,Female,40,<=50K
90,Private,7,Married,White,Male,40,<=50K
72,Self-emp,10,Married,White,Male,25,>50K
20,Private,9,Single,Asian,Female,15,<=50K
29,Private,9,Married,Amer-Indian,Male,48,<=50K
49,Private,7,Married,White,Male,75,<=50K
23,Private,9,Single,White,Female,35,<=50K
20,Private,10,Married,Black,Female,18,<=50K
57,Private,13,Married,Asian,Male,40,<=50K
46,Private,12,Single,White,Female,40,<=50K
33,Private,13,Married,White,Male,40,>50K
24,Private,13,Single,White,Male,55,<=50K
49,Private,11,Married,White,Male,45,<=50K
54,Private,9,Married,White,Male,65,<=50K
46,Public,16,Single,White,Female,50,>50K
31,Self-emp,11,Married,White,Male,50,<=50K
43,Self-emp,15,Married,White,Male,40,>50K
18,?,10,Single,White,Female,6,<=50K
19,Private,9,Single,White,Male,40,<=50K
46,Private,12,Single,White,Male,40,<=50K
43,Private,13,Single,White,Male,40,<=50K
58,Private,9,Married,White,Male,40,<=50K
43,Self-emp,9,Married,White,Male,45,<=50K
37,?,10,Single,White,Male,40,<=50K
21,Public,8,Single,Black,Male,25,<=50K
52,Public,14,Single,White,Male,70,>50K
34,Private,11,Married,White,Male,32,>50K
28,Private,11,Single,White,Female,40,<=50K
34,Private,9,Single,White,Male,40,<=50K
29,Private,9,Married,White,Male,40,>50K
39,Private,9,Married,White,Male,65,<=50K
49,Private,7,Single,Black,Female,35,<=50K
35,Private,10,Married,Black,Male,50,>50K
31,Private,10,Single,White,Female,20,<=50K
18,Private,10,Single,White,Male,30,<=50K
47,Public,9,Married,White,Male,40,>50K
46,Private,9,Married,White,Male,50,<=50K
43,Private,13,Married,White,Male,40,>50K
51,Public,9,Married,White,Male,40,>50K
21,Private,10,Single,White,Female,40,<=50K
18,?,10,Single,White,Male,40,<=50K
31,Public,13,Married,White,Female,35,>50K
39,Public,9,Married,White,Male,40,>50K
58,Private,7,Married,White,Male,48,<=50K
36,Private,14,Single,White,Female,40,<=50K
38,Private,9,Married,White,Female,40,<=50K
31,Private,13,Married,White,Female,35,>50K
19,Private,7,Single,White,Male,40,<=50K
38,Private,11,Single,White,Female,36,<=50K
26,Private,11,Single,Hispanic,Female,60,<=50K
38,Private,12,Single,White,Female,16,<=50K
36,Private,10,Married,White,Male,45,<=50K
40,Private,9,Married,White,Male,45,>50K
25,Private,13,Single,Black,Male,40,<=50K
41,Private,13,Married,White,Female,25,>50K
33,Private,9,Single,White,Male,45,<=50K
63,?,9,Married,White,Male,16,<=50K
51,Private,9,Married,White,Male,40,<=50K
34,Private,9,Married,White,Male,40,<=50K
33,Private,11,Single,White,Male,40,<=50K
25,Private,6,Married,White,Male,45,<=50K
30,Self-emp,9,Single,White,Male,66,<=50K
19,Private,10,Single,White,Male,25,<=50K
47,Private,9,Married,White,Female,40,>50K
26,Private,13,Single,White,Female,40,<=50K
21,Public,10,Single,White,Female,14,<=50K
36,Private,9,Married,White,Male,60,>50K
60,Private,6,Married,White,Male,40,<=50K
28,Private,9,Single,Black,Male,40,<=50K
19,Private,9,Single,White,Female,14,<=50K
42,Private,13,Married,White,Male,90,<=50K
36,Private,9,Single,Black,Female,36,<=50K
35,Private,9,Married,White,Female,38,<=50K
22,Private,10,Single,White,Female,25,<=50K
54,Private,9,Married,White,Male,40,>50K
36,Private,13,Married,White,Male,45,<=50K
55,Private,9,Married,White,Male,65,<=50K
57,Private,14,Married,White,Male,40,<=50K
56,Private,4,Married,White,Male,36,<=50K
24,Private,9,Married,White,Male,50,<=50K
35,Public,13,Married,White,Male,40,>50K
51,Self-emp,7,Single,White,Male,40,<=50K
34,Private,9,Single,White,Male,44,<=50K
36,Private,12,Single,White,Female,42,<=50K
51,Public,5,Single,White,Female,40,<=50K
46,Self-emp,16,Married,White,Male,60,>50K
42,Private,9,Single,Black,Female,50,<=50K
?,Public,13,Single,White,Female,40,<=50K
